Last Update: 2024-10-04 22:10 UTC
            Object         |    Diameter    |             VI Max                                   |          VIs                  |
 Num/des.       Name       |   m  |   *=Y   |      Date/Time   |  IP max  | PS max |TS  | Vel km/s | Years     | IP cum   | PS cum |
AAAAAAAAA AAAAAAAAAAAAAAAA | NNNN |    A    | YYYY-MM-DD HH:MM | EEEEEEEE | NNN.NN | NN |  NNN.NN  | YYYY-YYYY | EEEEEEEE | NNN.NN |
2021NB                     |   15 |    *    | 2095-08-18 08:39 |  1.22E-8 |  -9.11 |  0 |   14.14  | 2095-2095 |  1.22E-8 |  -9.11 |
2022WC11                   |    9 |    *    | 2119-11-21 17:48 |  6.30E-8 |  -9.12 |  0 |   13.73  | 2118-2120 |  7.62E-8 |  -9.04 |
2022CL7                    |    4 |    *    | 2122-02-14 07:39 |  3.03E-7 |  -9.12 |  0 |   14.59  | 2067-2122 |  3.77E-7 |  -8.93 |
2020DN3                    |   16 |    *    | 2107-02-25 02:47 |  8.51E-9 |  -9.12 |  0 |   17.84  | 2107-2121 |  1.13E-8 |  -9.01 |
2021BV1                    |    9 |    *    | 2105-01-18 17:16 |  1.78E-8 |  -9.13 |  0 |   24.20  | 2064-2105 |  2.50E-8 |  -8.98 |
2021GL16                   |   20 |    *    | 2111-04-09 02:26 |  7.74E-9 |  -9.13 |  0 |   12.54  | 2111-2111 |  7.74E-9 |  -9.13 |
2015FH37                   |   40 |    *    | 2115-03-30 12:28 | 6.82E-10 |  -9.14 |  0 |   21.68  | 2113-2115 |  1.06E-9 |  -8.95 |
2021VM96                   |  1.5 |    *    | 2091-11-08 01:22 |  1.50E-6 |  -9.14 |  0 |   19.66  | 2067-2091 |  2.18E-6 |  -8.94 |
2022BK7                    |   80 |    *    | 2075-01-10 12:38 | 9.41E-11 |  -9.15 |  0 |   13.11  | 2075-2075 | 9.41E-11 |  -9.15 |
2019JX1                    |    6 |    *    | 2102-05-03 08:33 |  8.52E-8 |  -9.17 |  0 |   18.21  | 2102-2102 |  8.52E-8 |  -9.17 |
2016JY5                    |   13 |    *    | 2107-05-01 09:30 |  1.73E-8 |  -9.17 |  0 |   12.76  | 2093-2107 |  2.57E-8 |  -8.97 |
2017AB21                   |  400 |    *    | 2071-09-26 04:51 | 2.51E-10 |  -9.17 |  0 |   15.23  | 2056-2081 | 9.04E-10 |  -8.61 |
2020KJ4                    |    4 |    *    | 2106-05-27 02:37 |  4.13E-7 |  -9.18 |  0 |   11.95  | 2078-2121 |  5.63E-7 |  -9.00 |
2021LL15                   |   19 |    *    | 2074-05-25 23:56 |  3.54E-9 |  -9.18 |  0 |   15.17  | 2074-2074 |  3.54E-9 |  -9.18 |
2013NJ4                    |   12 |    *    | 2108-07-09 11:14 |  2.50E-8 |  -9.18 |  0 |   12.51  | 2108-2108 |  2.50E-8 |  -9.18 |
2021UL7                    |   26 |    *    | 2114-04-04 13:49 |  4.85E-9 |  -9.20 |  0 |   11.44  | 2095-2120 |  6.94E-9 |  -9.03 |
2022ED                     |    6 |    *    | 2115-02-22 08:25 |  1.59E-7 |  -9.20 |  0 |   12.19  | 2115-2115 |  1.59E-7 |  -9.20 |
2023ET1                    |    4 |    *    | 2111-11-11 21:22 |  2.23E-7 |  -9.21 |  0 |   14.21  | 2089-2119 |  2.34E-7 |  -9.18 |
2023QR                     |    5 |    *    | 2058-02-12 16:51 |  2.62E-8 |  -9.21 |  0 |   23.50  | 2058-2103 |  7.67E-8 |  -8.81 |
2022OK                     |    8 |    *    | 2120-07-20 15:28 |  7.21E-8 |  -9.22 |  0 |   12.28  | 2120-2120 |  7.21E-8 |  -9.22 |
2023HF3                    |    6 |    *    | 2122-04-21 04:15 |  1.09E-7 |  -9.23 |  0 |   15.67  | 2057-2122 |  1.90E-7 |  -8.98 |
2014BZ2                    |   28 |    *    | 2117-01-25 11:41 |  1.22E-9 |  -9.23 |  0 |   20.96  | 2117-2117 |  1.22E-9 |  -9.23 |
2021TK11                   |    7 |    *    | 2067-10-13 17:32 |  3.36E-8 |  -9.24 |  0 |   15.17  | 2064-2111 |  5.31E-8 |  -9.05 |
2020TG6                    |    6 |    *    | 2059-10-19 00:48 |  2.41E-8 |  -9.24 |  0 |   21.75  | 2045-2059 |  2.45E-8 |  -9.23 |
2022KF6                    |   25 |    *    | 2106-05-31 17:22 |  2.76E-9 |  -9.25 |  0 |   15.01  | 2106-2106 |  2.76E-9 |  -9.25 |
2022UN1                    |   13 |    *    | 2075-10-17 13:58 |  5.19E-9 |  -9.26 |  0 |   20.26  | 2075-2075 |  5.19E-9 |  -9.26 |
2021DN1                    |    9 |    *    | 2121-02-19 15:01 |  4.54E-8 |  -9.27 |  0 |   13.34  | 2121-2121 |  4.54E-8 |  -9.27 |
2022UE61                   |   10 |    *    | 2120-10-11 19:59 |  3.48E-8 |  -9.28 |  0 |   13.42  | 2117-2120 |  3.79E-8 |  -9.24 |
2012EZ1                    |    6 |    *    | 2107-11-07 03:48 |  5.09E-8 |  -9.29 |  0 |   17.55  | 2057-2107 |  1.03E-7 |  -8.93 |
2021LV                     |   10 |    *    | 2073-05-27 17:54 |  1.06E-8 |  -9.29 |  0 |   18.52  | 2073-2073 |  1.06E-8 |  -9.29 |
2017QJ2                    |   20 |    *    | 2062-02-13 08:09 | 8.75E-10 |  -9.29 |  0 |   22.68  | 2062-2062 | 8.75E-10 |  -9.29 |
2021UA1                    |  1.6 |    *    | 2115-10-27 03:49 |  1.62E-6 |  -9.30 |  0 |   17.07  | 2071-2122 |  4.44E-6 |  -8.82 |
2020TW                     |   11 |    *    | 2112-09-28 16:13 |  2.42E-8 |  -9.30 |  0 |   12.36  | 2112-2112 |  2.42E-8 |  -9.30 |
2024TA                     |    9 |    *    | 2075-09-30 00:47 |  2.01E-8 |  -9.30 |  0 |   12.64  | 2058-2075 |  2.34E-8 |  -9.20 |
2022KO3                    |    9 |    *    | 2116-05-28 11:56 |  2.94E-8 |  -9.32 |  0 |   15.10  | 2098-2116 |  3.51E-8 |  -9.23 |
2013UJ5                    |    9 |    *    | 2049-08-13 11:32 |  6.90E-9 |  -9.33 |  0 |   15.26  | 2049-2049 |  6.90E-9 |  -9.33 |
2021TN14                   |    7 |    *    | 2120-10-14 08:50 |  4.61E-8 |  -9.34 |  0 |   15.46  | 2089-2121 |  7.24E-8 |  -9.13 |
2015FN36                   |   60 |    *    | 2117-03-16 03:58 | 1.32E-10 |  -9.37 |  0 |   24.54  | 2117-2117 | 1.32E-10 |  -9.37 |
2016NC56                   |   14 |    *    | 2114-07-08 11:21 |  6.57E-9 |  -9.37 |  0 |   18.31  | 2114-2114 |  6.57E-9 |  -9.37 |
2021BP1                    |    4 |    *    | 2118-01-14 05:26 |  1.91E-7 |  -9.39 |  0 |   12.66  | 2110-2118 |  3.77E-7 |  -9.09 |
2007EE126                  |   26 |    *    | 2092-07-24 22:41 | 3.47E-10 |  -9.40 |  0 |   33.23  | 2090-2092 | 3.66E-10 |  -9.37 |
2010SK13                   |   12 |    *    | 2084-02-24 22:27 |  3.83E-9 |  -9.42 |  0 |   21.22  | 2084-2084 |  3.83E-9 |  -9.42 |
2019SU2                    |    3 |    *    | 2096-09-19 06:22 |  1.66E-7 |  -9.42 |  0 |   15.79  | 2069-2096 |  1.66E-7 |  -9.42 |
2019DF                     |    4 |    *    | 2059-02-25 15:11 |  5.97E-8 |  -9.42 |  0 |   17.87  | 2059-2110 |  1.87E-7 |  -9.08 |
2022SO11                   |   15 |    *    | 2095-10-06 07:49 |  4.54E-9 |  -9.43 |  0 |   16.57  | 2095-2095 |  4.54E-9 |  -9.43 |
2008BE15                   |   40 |    *    | 2075-01-17 16:30 | 1.49E-10 |  -9.44 |  0 |   21.85  | 2075-2075 | 2.09E-10 |  -9.29 |
2019SM8                    |    5 |    *    | 2061-10-01 13:16 |  2.44E-8 |  -9.45 |  0 |   17.96  | 2061-2061 |  2.44E-8 |  -9.45 |
2009QR                     |   12 |    *    | 2069-08-25 17:17 |  6.71E-9 |  -9.46 |  0 |   12.25  | 2069-2069 |  6.71E-9 |  -9.46 |
2019FT1                    |   14 |    *    | 2113-03-24 02:24 |  6.22E-9 |  -9.46 |  0 |   15.58  | 2113-2113 |  6.22E-9 |  -9.46 |
2019TP5                    |   30 |    *    | 2078-10-17 02:58 | 3.11E-10 |  -9.47 |  0 |   22.04  | 2078-2078 | 3.11E-10 |  -9.47 |
2021CP7                    |   10 |    *    | 2121-02-19 14:03 |  1.53E-8 |  -9.47 |  0 |   15.01  | 2121-2121 |  1.53E-8 |  -9.47 |
2010XP                     |   17 |    *    | 2086-12-09 11:26 | 5.82E-10 |  -9.48 |  0 |   15.10  | 2086-2086 | 5.82E-10 |  -9.48 |
2020HY8                    |  100 |    *    | 2073-04-20 07:06 | 1.55E-11 |  -9.48 |  0 |   25.82  | 2073-2073 | 1.55E-11 |  -9.48 |
2021GM1                    |    3 |    *    | 2117-02-01 23:29 |  4.44E-7 |  -9.48 |  0 |   11.20  | 2117-2118 |  4.81E-7 |  -9.45 |
2020YG2                    |   40 |    *    | 2109-10-15 09:38 | 4.91E-10 |  -9.48 |  0 |   14.55  | 2109-2109 | 4.91E-10 |  -9.48 |
2020VB3                    |    4 |    *    | 2096-05-11 02:47 |  1.24E-7 |  -9.49 |  0 |   12.39  | 2095-2118 |  1.80E-7 |  -9.35 |
2017JB2                    |    5 |    *    | 2122-04-29 19:44 |  9.98E-8 |  -9.50 |  0 |   11.55  | 2122-2122 |  9.98E-8 |  -9.50 |
2011UF256                  |  130 |    *    | 2113-11-08 10:46 | 1.09E-11 |  -9.52 |  0 |   26.48  | 2113-2113 | 1.09E-11 |  -9.52 |
2017SA21                   |    8 |    *    | 2056-09-27 16:06 |  8.84E-9 |  -9.52 |  0 |   15.05  | 2056-2056 |  8.84E-9 |  -9.52 |
2024FD1                    |    5 |    *    | 2092-04-17 07:09 |  6.67E-8 |  -9.53 |  0 |   12.17  | 2092-2116 |  8.92E-8 |  -9.42 |
2019UX12                   |    7 |    *    | 2107-10-27 10:01 |  3.57E-8 |  -9.54 |  0 |   14.76  | 2107-2107 |  3.57E-8 |  -9.54 |
2016VA18                   |    7 |    *    | 2052-05-01 05:08 |  7.32E-9 |  -9.54 |  0 |   16.80  | 2038-2122 |  4.62E-8 |  -8.90 |
2024ER4                    |   12 |    *    | 2109-03-18 13:08 |  7.65E-9 |  -9.54 |  0 |   13.74  | 2109-2109 |  7.65E-9 |  -9.54 |
2023OR1                    |   19 |    *    | 2116-07-28 03:11 |  2.40E-9 |  -9.55 |  0 |   15.84  | 2116-2116 |  2.40E-9 |  -9.55 |
2022FA1                    |    5 |    *    | 2116-08-26 12:16 |  5.19E-8 |  -9.55 |  0 |   17.34  | 2116-2116 |  5.19E-8 |  -9.55 |
2024DY                     |    6 |    *    | 2108-10-17 20:57 |  3.20E-8 |  -9.56 |  0 |   16.14  | 2108-2110 |  6.29E-8 |  -9.27 |
2021UL3                    |    7 |    *    | 2116-10-20 15:38 |  3.46E-8 |  -9.56 |  0 |   14.06  | 2116-2116 |  3.46E-8 |  -9.56 |
2014EC                     |    8 |    *    | 2119-03-10 00:07 |  1.42E-8 |  -9.56 |  0 |   19.33  | 2069-2119 |  1.51E-8 |  -9.51 |
2007BB                     |   10 |    *    | 2076-01-17 04:09 |  1.06E-8 |  -9.57 |  0 |   12.03  | 2076-2076 |  1.06E-8 |  -9.57 |
2016WW2                    |    6 |    *    | 2107-11-24 21:41 |  4.49E-8 |  -9.57 |  0 |   15.01  | 2098-2107 |  6.45E-8 |  -9.39 |
2022AV13                   |  1.6 |    *    | 2099-01-02 06:05 |  1.02E-6 |  -9.59 |  0 |   13.20  | 2060-2121 |  4.19E-6 |  -8.93 |
2018BP3                    |    7 |    *    | 2099-01-22 15:00 |  3.41E-8 |  -9.60 |  0 |   13.15  | 2099-2099 |  3.41E-8 |  -9.60 |
2017BK30                   |   13 |    *    | 2085-02-11 16:09 |  3.89E-9 |  -9.62 |  0 |   14.97  | 2085-2085 |  4.24E-9 |  -9.58 |
2021VD8                    |    3 |    *    | 2084-05-07 00:58 |  1.12E-7 |  -9.62 |  0 |   16.15  | 2084-2100 |  1.37E-7 |  -9.55 |
2016QY84                   |   17 |    *    | 2042-05-06 00:28 |  3.03E-7 |  -9.62 |  0 |   11.48  | 2024-2120 |  2.77E-6 |  -8.74 |
2022YK3                    |    5 |    *    | 2049-12-25 11:38 |  1.18E-8 |  -9.63 |  0 |   16.93  | 2049-2049 |  1.18E-8 |  -9.63 |
2017RX2                    |   18 |    *    | 2066-09-16 04:08 | 8.88E-10 |  -9.64 |  0 |   17.59  | 2066-2066 | 8.88E-10 |  -9.64 |
2012XL134                  |   10 |    *    | 2115-02-07 13:43 |  1.09E-8 |  -9.65 |  0 |   14.79  | 2115-2115 |  1.09E-8 |  -9.65 |
2017FD3                    |   10 |    *    | 2087-03-18 00:20 |  6.24E-9 |  -9.65 |  0 |   15.85  | 2087-2087 |  6.24E-9 |  -9.65 |
2021LC3                    |   18 |    *    | 2065-06-09 18:38 |  1.21E-9 |  -9.65 |  0 |   15.19  | 2065-2104 |  2.09E-9 |  -9.46 |
2017UJ2                    |  2.5 |    *    | 2112-06-22 15:53 |  3.68E-7 |  -9.69 |  0 |   12.35  | 2061-2121 |  6.98E-7 |  -9.38 |
2015KW157                  |   23 |    *    | 2061-05-09 20:47 | 8.05E-10 |  -9.71 |  0 |   11.18  | 2042-2097 |  2.59E-9 |  -9.21 |
2022OJ5                    |    6 |    *    | 2118-08-01 12:11 |  3.10E-8 |  -9.73 |  0 |   14.60  | 2118-2118 |  3.10E-8 |  -9.73 |
2024RQ                     |   30 |    *    | 2059-09-14 17:20 | 1.85E-10 |  -9.74 |  0 |   12.94  | 2059-2059 | 1.85E-10 |  -9.74 |
2020RK                     |   30 |    *    | 2101-08-31 22:05 | 3.62E-10 |  -9.77 |  0 |   16.46  | 2101-2101 | 3.62E-10 |  -9.77 |
2019BV2                    |   30 |    *    | 2120-08-03 20:49 | 4.51E-10 |  -9.77 |  0 |   18.90  | 2120-2120 | 4.51E-10 |  -9.77 |
2022UC14                   |    4 |    *    | 2120-10-25 05:16 |  8.34E-8 |  -9.77 |  0 |   12.85  | 2120-2120 |  8.34E-8 |  -9.77 |
2024RD                     |   16 |    *    | 2061-07-16 03:47 |  1.15E-9 |  -9.79 |  0 |   12.23  | 2061-2111 |  2.00E-9 |  -9.64 |
2018LM                     |   30 |    *    | 2120-06-01 00:48 | 5.24E-10 |  -9.80 |  0 |   12.21  | 2120-2120 | 5.24E-10 |  -9.80 |
2008JL24                   |    4 |    *    | 2111-01-05 11:56 |  7.10E-8 |  -9.82 |  0 |   11.51  | 2096-2116 |  9.25E-8 |  -9.69 |
2024SE3                    |   20 |    *    | 2076-09-25 00:03 | 6.09E-10 |  -9.83 |  0 |   15.34  | 2076-2076 | 6.09E-10 |  -9.83 |
2014UU56                   |    8 |    *    | 2120-10-20 12:08 |  1.36E-8 |  -9.84 |  0 |   13.84  | 2077-2120 |  3.03E-8 |  -9.39 |
2021UU                     |   17 |    *    | 2102-07-13 17:00 |  1.45E-9 |  -9.84 |  0 |   15.58  | 2088-2102 |  1.82E-9 |  -9.73 |
2024RQ5                    |    9 |    *    | 2104-01-09 16:51 |  7.90E-9 |  -9.85 |  0 |   12.53  | 2104-2104 |  7.90E-9 |  -9.85 |
2023UB                     |    4 |    *    | 2085-10-15 18:00 |  2.96E-8 |  -9.86 |  0 |   18.76  | 2085-2097 |  3.65E-8 |  -9.78 |
2024MD                     |    8 |    *    | 2096-06-16 01:53 |  9.08E-9 |  -9.88 |  0 |   12.51  | 2092-2117 |  1.28E-8 |  -9.73 |
2017WW1                    |    4 |    *    | 2055-11-22 09:39 |  1.46E-8 |  -9.89 |  0 |   16.73  | 2048-2055 |  3.28E-8 |  -9.52 |
2012XB112                  |    4 |    *    | 2118-06-04 19:41 |  7.84E-8 |  -9.91 |  0 |   11.92  | 2118-2121 |  9.25E-8 |  -9.84 |
2019ES2                    |   25 |    *    | 2094-03-27 06:44 | 6.57E-10 |  -9.91 |  0 |   12.68  | 2094-2094 | 6.57E-10 |  -9.91 |
2021HY2                    |    6 |    *    | 2069-04-17 06:21 |  1.07E-8 |  -9.92 |  0 |   13.56  | 2069-2075 |  1.30E-8 |  -9.84 |
2019CY1                    |   27 |    *    | 2060-02-21 03:37 | 1.69E-10 |  -9.93 |  0 |   17.05  | 2060-2060 | 1.69E-10 |  -9.93 |
2020QR5                    |   13 |    *    | 2108-08-24 13:28 |  3.50E-9 |  -9.96 |  0 |   13.08  | 2103-2112 |  5.41E-9 |  -9.76 |
2016EU84                   |    6 |    *    | 2113-02-27 13:27 |  2.65E-8 |  -9.97 |  0 |   11.42  | 2113-2113 |  2.65E-8 |  -9.97 |
2019UO8                    |    5 |    *    | 2106-10-27 20:27 |  8.93E-9 |  -9.98 |  0 |   27.56  | 2106-2106 |  8.93E-9 |  -9.98 |
2014WU200                  |    6 |    *    | 2106-11-28 10:56 |  2.22E-8 |  -9.98 |  0 |   11.31  | 2105-2111 |  3.62E-8 |  -9.78 |
2016CL18                   |   60 |    *    | 2094-08-11 00:14 | 3.47E-11 |  -9.99 |  0 |   16.35  | 2094-2118 | 5.09E-11 |  -9.86 |
2020LO                     |   16 |    *    | 2065-06-03 20:49 | 8.50E-10 | -10.02 |  0 |   13.00  | 2065-2083 | 8.80E-10 | -10.01 |
2020DM3                    |   21 |    *    | 2109-07-03 04:52 | 4.22E-10 | -10.03 |  0 |   19.95  | 2109-2109 | 4.22E-10 | -10.03 |
2022UQ40                   |    8 |    *    | 2066-10-24 10:37 |  3.68E-9 | -10.05 |  0 |   14.05  | 2057-2066 |  3.89E-9 | -10.02 |
2024ET3                    |    8 |    *    | 2122-03-09 10:20 |  7.13E-9 | -10.07 |  0 |   13.69  | 2122-2122 |  7.13E-9 | -10.07 |
2022EE1                    |   11 |    *    | 2101-02-22 15:53 |  2.19E-9 | -10.09 |  0 |   18.48  | 2101-2101 |  2.19E-9 | -10.09 |
2021JH                     |   12 |    *    | 2117-01-22 04:54 |  2.41E-9 | -10.09 |  0 |   17.06  | 2117-2117 |  2.41E-9 | -10.09 |
2014HE197                  |   24 |    *    | 2068-09-04 13:54 | 9.62E-11 | -10.10 |  0 |   17.71  | 2051-2120 | 7.81E-10 |  -9.30 |
2016AF2                    |   10 |    *    | 2103-03-29 08:51 |  3.67E-9 | -10.13 |  0 |   12.66  | 2093-2103 |  4.18E-9 | -10.07 |
2018XW3                    |   20 |    *    | 2044-12-07 14:32 | 1.41E-10 | -10.14 |  0 |   16.60  | 2042-2044 | 1.58E-10 | -10.08 |
2022YX1                    |    8 |    *    | 2115-06-23 14:45 |  6.25E-9 | -10.15 |  0 |   13.45  | 2091-2115 |  1.17E-8 |  -9.87 |
2024CF7                    |    5 |    *    | 2077-02-16 10:41 |  9.26E-9 | -10.15 |  0 |   15.18  | 2077-2077 |  9.26E-9 | -10.15 |
2021VR4                    |   19 |    *    | 2098-11-25 07:21 | 6.84E-10 | -10.19 |  0 |   13.61  | 2098-2098 | 6.84E-10 | -10.19 |
2019UN13                   |  1.4 |    *    | 2111-11-01 04:11 |  3.28E-7 | -10.22 |  0 |   15.13  | 2109-2111 |  3.45E-7 | -10.20 |
2011SC108                  |    9 |    *    | 2111-03-09 00:31 |  1.51E-9 | -10.24 |  0 |   23.11  | 2111-2111 |  1.51E-9 | -10.24 |
2021GZ7                    |    6 |    *    | 2094-04-05 22:24 |  7.06E-9 | -10.25 |  0 |   15.09  | 2080-2094 |  8.33E-9 | -10.16 |
2019GK3                    |    5 |    *    | 2103-03-31 17:22 |  2.28E-8 | -10.26 |  0 |   11.56  | 2103-2103 |  2.28E-8 | -10.26 |
2023LE2                    |    4 |    *    | 2116-08-21 21:38 |  3.56E-8 | -10.28 |  0 |   12.90  | 2094-2116 |  3.57E-8 | -10.28 |
2017KJ32                   |    6 |    *    | 2080-07-05 16:44 |  6.92E-9 | -10.31 |  0 |   11.46  | 2080-2080 |  6.92E-9 | -10.31 |
2019TA                     |    5 |    *    | 2116-09-29 20:04 |  1.82E-8 | -10.33 |  0 |   12.72  | 2116-2116 |  1.82E-8 | -10.33 |
2020MA1                    |   30 |    *    | 2101-07-06 14:39 | 1.93E-10 | -10.34 |  0 |   11.78  | 2101-2101 | 1.93E-10 | -10.34 |
2019QD                     |    6 |    *    | 2112-08-21 17:03 |  4.12E-9 | -10.35 |  0 |   18.97  | 2112-2112 |  4.12E-9 | -10.35 |
2021KN2                    |    7 |    *    | 2083-05-31 22:40 |  3.54E-9 | -10.35 |  0 |   14.69  | 2083-2110 |  7.97E-9 | -10.08 |
2008UM1                    |  1.5 |    *    | 2073-10-20 14:07 |  7.43E-8 | -10.37 |  0 |   19.22  | 2073-2073 |  7.43E-8 | -10.37 |
2021HY9                    |    9 |    *    | 2101-04-22 19:31 |  2.28E-9 | -10.38 |  0 |   15.18  | 2101-2101 |  2.28E-9 | -10.38 |
2021BW1                    |   19 |    *    | 2093-12-25 17:47 | 4.57E-10 | -10.38 |  0 |   12.23  | 2093-2119 | 4.90E-10 | -10.36 |
2021SP                     |    5 |    *    | 2033-09-17 11:59 | 9.21E-10 | -10.39 |  0 |   16.62  | 2033-2033 | 9.21E-10 | -10.39 |
2022GQ                     |    3 |    *    | 2102-11-23 09:57 |  3.71E-8 | -10.40 |  0 |   12.60  | 2101-2121 |  9.19E-8 | -10.03 |
2003SQ222                  |    4 |    *    | 2101-09-28 10:20 |  1.21E-8 | -10.41 |  0 |   18.75  | 2101-2101 |  1.21E-8 | -10.41 |
2021BR2                    |  2.5 |    *    | 2113-08-24 23:57 |  6.07E-8 | -10.42 |  0 |   13.39  | 2113-2119 |  7.56E-8 | -10.33 |
2021XD6                    |    7 |    *    | 2115-12-11 06:36 |  5.14E-9 | -10.43 |  0 |   12.16  | 2103-2121 |  9.39E-9 | -10.14 |
2015RU178                  |   10 |    *    | 2055-09-09 15:51 | 3.06E-10 | -10.45 |  0 |   21.81  | 2055-2055 | 3.06E-10 | -10.45 |
2009DM40                   |   15 |    *    | 2041-02-22 12:39 | 1.08E-10 | -10.45 |  0 |   14.77  | 2041-2041 | 1.08E-10 | -10.45 |
2017VC14                   |    8 |    *    | 2111-11-17 22:42 |  2.60E-9 | -10.46 |  0 |   16.02  | 2111-2111 |  2.60E-9 | -10.46 |
2020YS2                    |  2.2 |    *    | 2121-10-01 17:19 |  9.57E-8 | -10.46 |  0 |   11.49  | 2105-2121 |  1.15E-7 | -10.36 |
2021UP120                  |  1.2 |    *    | 2075-04-27 00:03 |  9.70E-8 | -10.48 |  0 |   17.21  | 2032-2120 |  2.39E-7 | -10.23 |
2011WQ4                    |   12 |    *    | 2097-01-10 00:00 | 8.81E-10 | -10.49 |  0 |   13.38  | 2097-2097 | 8.81E-10 | -10.49 |
2022BU6                    |   24 |    *    | 2108-02-14 18:48 | 1.61E-10 | -10.50 |  0 |   15.62  | 2108-2108 | 1.61E-10 | -10.50 |
2016VH                     |   16 |    *    | 2115-10-24 09:36 | 6.29E-10 | -10.51 |  0 |   12.16  | 2115-2115 | 6.29E-10 | -10.51 |
2022QA2                    |    6 |    *    | 2071-08-15 19:00 |  2.62E-9 | -10.52 |  0 |   13.67  | 2071-2074 |  2.66E-9 | -10.51 |
1995UB                     |   12 |    *    | 2121-10-18 05:05 | 6.65E-10 | -10.53 |  0 |   16.56  | 2121-2121 | 6.65E-10 | -10.53 |
2020HE7                    |    6 |    *    | 2103-04-22 13:57 |  5.25E-9 | -10.54 |  0 |   11.60  | 2071-2103 |  6.68E-9 | -10.38 |
2008EF32                   |    5 |    *    | 2025-03-09 21:26 | 3.31E-11 | -10.56 |  0 |   19.17  | 2025-2025 | 3.31E-11 | -10.56 |
2023ET2                    |  2.9 |    *    | 2028-09-14 02:57 |  1.11E-9 | -10.57 |  0 |   17.72  | 2028-2028 |  1.11E-9 | -10.57 |
2022BM3                    |    5 |    *    | 2097-01-24 05:20 |  7.28E-9 | -10.60 |  0 |   13.42  | 2097-2120 |  9.84E-9 | -10.50 |
2022QH2                    |   30 |    *    | 2097-08-17 18:36 | 3.11E-11 | -10.66 |  0 |   20.29  | 2097-2097 | 3.11E-11 | -10.66 |
2018GE                     |   12 |    *    | 2112-05-29 21:43 |  1.07E-9 | -10.68 |  0 |   11.35  | 2112-2112 |  1.07E-9 | -10.68 |
2021XF1                    |    5 |    *    | 2086-12-06 01:08 |  5.17E-9 | -10.70 |  0 |   13.55  | 2073-2121 |  8.26E-9 | -10.48 |
2007EK                     |    5 |    *    | 2111-09-08 12:39 |  4.90E-9 | -10.70 |  0 |   13.95  | 2111-2111 |  4.90E-9 | -10.70 |
2020DW                     |    3 |    *    | 2108-12-23 19:40 |  2.08E-8 | -10.71 |  0 |   11.81  | 2108-2108 |  2.08E-8 | -10.71 |
2019AS5                    |  1.2 |    *    | 2121-09-05 22:05 |  1.47E-7 | -10.73 |  0 |   15.13  | 2081-2121 |  1.56E-7 | -10.69 |
2013RZ53                   |  2.1 |    *    | 2099-01-29 23:09 |  4.26E-8 | -10.76 |  0 |   11.25  | 2096-2107 |  6.06E-8 | -10.60 |
2018RW                     |    3 |    *    | 2116-09-07 17:56 |  1.88E-8 | -10.81 |  0 |   12.57  | 2116-2116 |  1.88E-8 | -10.81 |
2015HZ182                  |   11 |    *    | 2112-04-12 02:08 | 9.05E-11 | -10.83 |  0 |   19.94  | 2089-2112 | 1.55E-10 | -10.67 |
2021XE                     |    6 |    *    | 2079-12-02 13:10 |  1.76E-9 | -10.87 |  0 |   11.52  | 2079-2079 |  1.76E-9 | -10.87 |
2024GV3                    |    7 |    *    | 2082-07-24 17:11 | 7.69E-10 | -10.88 |  0 |   15.28  | 2082-2082 | 7.69E-10 | -10.88 |
2023AN6                    |  2.8 |    *    | 2093-01-13 22:49 |  7.20E-9 | -10.92 |  0 |   17.45  | 2093-2093 |  7.20E-9 | -10.92 |
2007VF189                  |    8 |    *    | 2072-11-13 16:55 | 4.77E-10 | -10.93 |  0 |   16.03  | 2072-2072 | 4.77E-10 | -10.93 |
2023UJ6                    |   12 |    *    | 2120-10-18 21:32 | 1.99E-10 | -10.94 |  0 |   22.64  | 2120-2120 | 1.99E-10 | -10.94 |
2016DB                     |    7 |    *    | 2059-05-01 14:19 | 4.50E-10 | -10.94 |  0 |   14.46  | 2059-2074 |  1.01E-9 | -10.67 |
2009SH1                    |    5 |    *    | 2118-09-16 03:54 |  8.37E-9 | -10.95 |  0 |   12.25  | 2075-2118 |  1.09E-8 | -10.78 |
2016FF14                   |   14 |    *    | 2106-03-30 07:59 | 2.17E-10 | -10.96 |  0 |   14.71  | 2106-2120 | 2.73E-10 | -10.87 |
